frame,vorticity,beta
141,0.500226616859436,0.0
142,0.500226616859436,0.0
143,0.500226616859436,0.0
144,0.500226616859436,0.0
145,0.500226616859436,0.0
146,0.500226616859436,0.0
147,0.500226616859436,0.0
148,0.500226616859436,0.0
149,0.500226616859436,0.0
150,0.500226616859436,0.0
151,0.500226616859436,0.0
152,0.500226616859436,0.0
153,0.500226616859436,0.0
154,0.500226616859436,0.0
155,0.500226616859436,0.0
156,0.500226616859436,0.0
157,0.500226616859436,0.0
158,0.500226616859436,0.0
159,0.500226616859436,0.0
160,0.500226616859436,0.0
161,0.500226616859436,0.0
162,0.500226616859436,0.0
163,0.500226616859436,0.0
164,0.500226616859436,0.0
165,0.500226616859436,0.0
166,0.500226616859436,0.0
167,0.500226616859436,0.0
168,0.500226616859436,0.0
169,0.500226616859436,0.0
170,0.500226616859436,0.0
171,0.500226616859436,0.0
172,0.500226616859436,0.0
173,0.500226616859436,0.0
174,0.500226616859436,0.0
175,0.500226616859436,0.0
176,0.500226616859436,0.0
177,0.500226616859436,0.0
178,0.500226616859436,0.0
179,0.500226616859436,0.0
180,0.500226616859436,0.0
181,0.500226616859436,0.0
182,0.500226616859436,0.0
183,0.500226616859436,0.0
184,0.500226616859436,0.0
185,0.500226616859436,0.0
186,0.500226616859436,0.0
187,0.500226616859436,0.0
188,0.500226616859436,0.0
189,0.500226616859436,0.0
190,0.500226616859436,0.0
191,0.500226616859436,0.0
192,0.500226616859436,0.0
193,0.500226616859436,0.0
194,0.500226616859436,0.0
195,0.500226616859436,0.0
196,0.500226616859436,0.0
197,0.500226616859436,0.0
198,0.500226616859436,0.0
199,0.500226616859436,0.0
200,0.500226616859436,0.0
201,0.500226616859436,0.0
202,0.500226616859436,0.0
203,0.500226616859436,0.0
204,0.500226616859436,0.0
205,0.500226616859436,0.0
206,0.500226616859436,0.0
207,0.500226616859436,0.0
208,0.500226616859436,0.0
209,0.500226616859436,0.0
210,0.500226616859436,0.0
211,0.500226616859436,0.0
212,0.500226616859436,0.0
213,0.500226616859436,0.0
214,0.500226616859436,0.0
215,0.500226616859436,0.0
216,0.500226616859436,0.0
217,0.500226616859436,0.0
218,0.500226616859436,0.0
219,0.500226616859436,0.0
220,0.500226616859436,0.0
221,0.500226616859436,0.0
222,0.500226616859436,0.0
223,0.500226616859436,0.0
224,0.500226616859436,0.0
225,0.500226616859436,0.0
226,0.500226616859436,0.0
227,0.500226616859436,0.0
228,0.500226616859436,0.0
229,0.500226616859436,0.0
230,0.500226616859436,0.0
231,0.500226616859436,0.0
232,0.500226616859436,0.0
233,0.500226616859436,0.0
234,0.500226616859436,0.0
235,0.500226616859436,0.0
236,0.500226616859436,0.0
237,0.500226616859436,0.0
238,0.500226616859436,0.0
239,0.500226616859436,0.0
240,0.500226616859436,0.0
241,0.500226616859436,0.0
242,0.500226616859436,0.0
243,0.500226616859436,0.0
244,0.500226616859436,0.0
245,0.500226616859436,0.0
246,0.500226616859436,0.0
247,0.500226616859436,0.0
248,0.500226616859436,0.0
249,0.500226616859436,0.0
250,0.500226616859436,0.0
251,0.500226616859436,0.0
252,0.500226616859436,0.0
253,0.500226616859436,0.0
254,0.500226616859436,0.0
255,0.500226616859436,0.0
256,0.500226616859436,0.0
257,0.500226616859436,0.0
258,0.500226616859436,0.0
259,0.500226616859436,0.0
260,0.500226616859436,0.0
261,0.500226616859436,0.0
262,0.500226616859436,0.0
263,0.500226616859436,0.0
264,0.500226616859436,0.0
265,0.500226616859436,0.0
266,0.500226616859436,0.0
267,0.500226616859436,0.0
268,0.500226616859436,0.0
269,0.500226616859436,0.0
270,0.500226616859436,0.0
271,0.500226616859436,0.0
272,0.500226616859436,0.0
273,0.500226616859436,0.0
274,0.500226616859436,0.0
275,0.500226616859436,0.0
276,0.500226616859436,0.0
277,0.500226616859436,0.0
278,0.500226616859436,0.0
279,0.500226616859436,0.0
280,0.500226616859436,0.0
281,0.500226616859436,0.0
282,0.500226616859436,0.0
283,0.500226616859436,0.0
284,0.500226616859436,0.0
285,0.500226616859436,0.0
286,0.500226616859436,0.0
287,0.500226616859436,0.0
288,0.500226616859436,0.0
289,0.500226616859436,0.0
290,0.500226616859436,0.0
291,0.500226616859436,0.0
292,0.500226616859436,0.0
293,0.500226616859436,0.0
294,0.500226616859436,0.0
295,0.500226616859436,0.0
296,0.500226616859436,0.0
297,0.500226616859436,0.0
298,0.500226616859436,0.0
299,0.500226616859436,0.0
300,0.500226616859436,0.0
301,0.500226616859436,0.0
302,0.500226616859436,0.0
303,0.500226616859436,0.0
304,0.500226616859436,0.0
305,0.500226616859436,0.0
306,0.500226616859436,0.0
307,0.500226616859436,0.0
308,0.500226616859436,0.0
309,0.500226616859436,0.0
310,0.500226616859436,0.0
311,0.500226616859436,0.0
312,0.500226616859436,0.0
313,0.500226616859436,0.0
314,0.500226616859436,0.0
315,0.500226616859436,0.0
316,0.500226616859436,0.0
317,0.500226616859436,0.0
318,0.500226616859436,0.0
319,0.500226616859436,0.0
320,0.500226616859436,0.0
321,0.500226616859436,0.0
322,0.500226616859436,0.0
323,0.500226616859436,0.0
324,0.500226616859436,0.0
325,0.500226616859436,0.0
326,0.500226616859436,0.0
327,0.500226616859436,0.0
328,0.500226616859436,0.0
329,0.500226616859436,0.0
330,0.500226616859436,0.0
331,0.500226616859436,0.0
332,0.500226616859436,0.0
333,0.500226616859436,0.0
334,0.500226616859436,0.0
335,0.500226616859436,0.0
336,0.500226616859436,0.0
337,0.500226616859436,0.0
338,0.500226616859436,0.0
339,0.500226616859436,0.0
340,0.500226616859436,0.0
341,0.500226616859436,0.0
342,0.500226616859436,0.0
343,0.500226616859436,0.0
344,0.500226616859436,0.0
345,0.500226616859436,0.0
346,0.500226616859436,0.0
347,0.500226616859436,0.0
348,0.500226616859436,0.0
349,0.500226616859436,0.0
350,0.500226616859436,0.0
351,0.500226616859436,0.0
352,0.500226616859436,0.0
353,0.500226616859436,0.0
354,0.500226616859436,0.0
355,0.500226616859436,0.0
356,0.500226616859436,0.0
357,0.500226616859436,0.0
358,0.500226616859436,0.0
359,0.500226616859436,0.0
360,0.500226616859436,0.0
361,0.500226616859436,0.0
362,0.500226616859436,0.0
363,0.500226616859436,0.0
364,0.500226616859436,0.0
365,0.500226616859436,0.0
366,0.500226616859436,0.0
367,0.500226616859436,0.0
368,0.500226616859436,0.0
369,0.500226616859436,0.0
370,0.500226616859436,0.0
371,0.500226616859436,0.0
372,0.500226616859436,0.0
373,0.500226616859436,0.0
374,0.500226616859436,0.0
375,0.500226616859436,0.0
376,0.500226616859436,0.0
377,0.500226616859436,0.0
378,0.500226616859436,0.0
379,0.500226616859436,0.0
380,0.500226616859436,0.0
381,0.500226616859436,0.0
382,0.500226616859436,0.0
383,0.500226616859436,0.0
384,0.500226616859436,0.0
385,0.500226616859436,0.0
386,0.500226616859436,0.0
387,0.500226616859436,0.0
388,0.500226616859436,0.0
389,0.500226616859436,0.0
390,0.500226616859436,0.0
391,0.500226616859436,0.0
392,0.500226616859436,0.0
393,0.500226616859436,0.0
394,0.500226616859436,0.0
395,0.500226616859436,0.0
396,0.500226616859436,0.0
397,0.500226616859436,0.0
398,0.500226616859436,0.0
399,0.500226616859436,0.0
400,0.500226616859436,0.0
401,0.500226616859436,0.0
402,0.500226616859436,0.0
403,0.500226616859436,0.0
404,0.500226616859436,0.0
405,0.500226616859436,0.0
406,0.500226616859436,0.0
407,0.500226616859436,0.0
408,0.500226616859436,0.0
409,0.500226616859436,0.0
410,0.500226616859436,0.0
411,0.500226616859436,0.0
412,0.500226616859436,0.0
413,0.500226616859436,0.0
414,0.500226616859436,0.0
415,0.500226616859436,0.0
416,0.500226616859436,0.0
417,0.500226616859436,0.0
418,0.500226616859436,0.0
419,0.500226616859436,0.0
420,0.500226616859436,0.0
421,0.500226616859436,0.0
422,0.500226616859436,0.0
423,0.500226616859436,0.0
424,0.500226616859436,0.0
425,0.500226616859436,0.0
426,0.500226616859436,0.0
427,0.500226616859436,0.0
428,0.500226616859436,0.0
429,0.500226616859436,0.0
430,0.500226616859436,0.0
431,0.500226616859436,0.0
432,0.500226616859436,0.0
433,0.500226616859436,0.0
434,0.500226616859436,0.0
435,0.500226616859436,0.0
436,0.500226616859436,0.0
437,0.500226616859436,0.0
438,0.500226616859436,0.0
439,0.500226616859436,0.0
440,0.500226616859436,0.0
441,0.500226616859436,0.0
442,0.500226616859436,0.0
443,0.500226616859436,0.0
444,0.500226616859436,0.0
445,0.500226616859436,0.0
446,0.500226616859436,0.0
447,0.500226616859436,0.0
448,0.500226616859436,0.0
449,0.500226616859436,0.0
450,0.500226616859436,0.0
451,0.500226616859436,0.0
452,0.500226616859436,0.0
453,0.500226616859436,0.0
454,0.500226616859436,0.0
455,0.500226616859436,0.0
456,0.500226616859436,0.0
457,0.500226616859436,0.0
458,0.500226616859436,0.0
459,0.500226616859436,0.0
460,0.500226616859436,0.0
461,0.500226616859436,0.0
462,0.500226616859436,0.0
463,0.500226616859436,0.0
464,0.500226616859436,0.0
465,0.500226616859436,0.0
466,0.500226616859436,0.0
467,0.500226616859436,0.0
468,0.500226616859436,0.0
469,0.500226616859436,0.0
470,0.500226616859436,0.0
471,0.500226616859436,0.0
472,0.500226616859436,0.0
473,0.500226616859436,0.0
474,0.500226616859436,0.0
475,0.500226616859436,0.0
476,0.500226616859436,0.0
477,0.500226616859436,0.0
478,0.500226616859436,0.0
479,0.500226616859436,0.0
480,0.500226616859436,0.0
481,0.500226616859436,0.0
482,0.500226616859436,0.0
483,0.500226616859436,0.0
484,0.500226616859436,0.0
485,0.500226616859436,0.0
486,0.500226616859436,0.0
487,0.500226616859436,0.0
488,0.500226616859436,0.0
489,0.500226616859436,0.0
490,0.500226616859436,0.0
491,0.500226616859436,0.0
492,0.500226616859436,0.0
493,0.500226616859436,0.0
494,0.500226616859436,0.0
495,0.500226616859436,0.0
496,0.500226616859436,0.0
497,0.500226616859436,0.0
498,0.500226616859436,0.0
499,0.500226616859436,0.0
500,2.5156197547912598,0.0
501,2.741472005844116,
502,2.6963398456573486,
503,2.777158498764038,
504,2.846414089202881,
505,2.7940144538879395,
506,2.733610153198242,
507,2.8623132705688477,
508,2.957718849182129,
509,2.7956936359405518,
510,2.877962589263916,
511,2.8376471996307373,
512,2.7316112518310547,
513,2.7141308784484863,
514,2.734772205352783,
515,2.7305686473846436,
516,2.7610738277435303,
517,2.8291611671447754,
518,2.7793161869049072,
519,2.717703104019165,
520,2.677607297897339,
521,2.715712070465088,
522,2.846038818359375,
523,2.7872512340545654,
524,2.796572685241699,
525,2.6203694343566895,
526,2.667917251586914,
527,2.819467067718506,
528,2.7629787921905518,
529,2.767674446105957,
530,2.8406119346618652,
531,2.8202602863311768,
532,2.6906118392944336,
533,2.787288188934326,
534,2.7664389610290527,
535,2.8285152912139893,
536,2.8345696926116943,
537,2.7079193592071533,
538,2.7636423110961914,
539,2.7402639389038086,
540,2.8050084114074707,
541,2.7319068908691406,
542,2.6259984970092773,
543,2.7640068531036377,
544,2.7962112426757812,
545,2.794442653656006,
546,2.794875144958496,
547,2.6732778549194336,
548,2.778066873550415,
549,2.7997193336486816,
550,2.7841975688934326,
551,2.708681583404541,
552,2.8361613750457764,
553,2.7084808349609375,
554,2.849550485610962,
555,2.887274742126465,
556,2.705143451690674,
557,2.8629395961761475,
558,2.739973306655884,
559,2.8238582611083984,
560,2.75146484375,
561,2.7172563076019287,
562,2.7922236919403076,
563,2.7637526988983154,
564,2.7031137943267822,
565,2.6612675189971924,
566,2.626523733139038,
567,2.637248992919922,
568,2.7321348190307617,
569,2.7795538902282715,
570,2.8381922245025635,
571,2.7660140991210938,
572,2.859522819519043,
573,2.7307567596435547,
574,2.6888911724090576,
575,2.764059543609619,
576,2.765289068222046,
577,2.7083168029785156,
578,2.659188747406006,
579,2.831669569015503,
580,2.780654191970825,
581,2.7405099868774414,
582,2.7196552753448486,
583,2.768401622772217,
584,2.847827434539795,
585,2.7299132347106934,
586,2.8869616985321045,
587,2.825482130050659,
588,2.884349822998047,
589,2.7792155742645264,
590,2.8581480979919434,
591,2.7517449855804443,
592,2.7589244842529297,
593,2.8317909240722656,
594,2.741925001144409,
595,2.8829915523529053,
596,2.695098876953125,
597,2.663311004638672,
598,2.76759934425354,
599,2.751204252243042,
600,2.786363363265991,
601,2.7836506366729736,
602,2.7930290699005127,
603,2.8154513835906982,
604,2.711155414581299,
605,2.7835965156555176,
606,2.8202154636383057,
607,2.789989471435547,
608,2.757288932800293,
609,2.791980504989624,
610,2.709718942642212,
611,2.7240142822265625,
612,2.7941040992736816,
613,2.796480417251587,
614,2.704204559326172,
615,2.812391996383667,
616,2.82969069480896,-8.214882847016713e-16
617,2.756920099258423,0.30891084253996487
618,2.8532981872558594,0.6364484091174376
619,2.8965842723846436,0.8928491422632466
620,2.7314960956573486,1.0728623350422901
621,2.7878944873809814,1.2150129234163338
622,2.840433359146118,1.3248685267933493
623,2.839379072189331,1.4129449477850449
624,2.79754376411438,1.485784234080081
625,2.71337890625,1.5450829627411984
626,2.7532036304473877,1.5954771454446175
627,2.735792636871338,1.6379312883633501
628,2.715571880340576,1.6742063223666113
629,2.745103597640991,1.70572238043159
630,2.8296945095062256,1.7328701724778899
631,2.7598347663879395,1.756833253814053
632,2.6926350593566895,1.777823920502393
633,2.8067972660064697,1.7963883831503233
634,2.7242648601531982,1.8129792556828181
635,2.7168447971343994,1.8276768564292034
636,2.816530704498291,1.8409253682379965
637,2.7557547092437744,1.8527821387183583
638,2.7014834880828857,1.863469486617805
639,2.686483383178711,1.8731748476758232
640,2.7416815757751465,1.8819140283962856
641,2.7597737312316895,1.8898945665088007
642,2.7320024967193604,1.897131402249202
643,2.8036048412323,1.9037320619171072
644,2.834836959838867,1.9097875543058105
645,2.767165422439575,1.9152966852943203
646,2.7539420127868652,1.920371957191541
647,2.7081844806671143,1.925009008512745
648,2.7751755714416504,1.9292585219539697
649,2.8397791385650635,1.933167871715398
650,2.748629331588745,1.9367325222848897
651,2.8418216705322266,1.940021646748895
652,2.7232296466827393,1.9430289192843408
653,2.7126834392547607,1.9457857114448092
654,2.73830509185791,1.94832165965758
655,2.8137049674987793,1.9506318979179016
656,2.7710258960723877,1.952761533744716
657,2.800143241882324,1.954705504171348
658,2.8509347438812256,1.9564844282207015
659,2.769596815109253,1.9581159042911462
660,2.7656383514404297,1.9595950979871726
661,2.8456058502197266,1.9609532238743492
662,2.8032267093658447,1.9621842938559817
663,2.825498342514038,1.9633022277173275
664,2.7531421184539795,1.9643190894388174
665,2.7148420810699463,1.9652301788974476
666,2.808086395263672,1.9660580428125412
667,2.811107635498047,1.9667978674236235
668,2.777665615081787,1.9674615746511108
669,2.7975361347198486,1.9680591843345212
670,2.764763116836548,1.9685866504756215
671,2.776639938354492,1.9690607392591422
672,2.8064539432525635,1.969476760195139
673,2.785930633544922,1.9698434497506747
674,2.8799750804901123,1.970167785746642
675,2.717073917388916,1.9704455310896256
676,2.7197561264038086,1.9706891959623196
677,2.7166595458984375,1.9708940536830033
678,2.7915468215942383,1.9710662073448892
679,2.7744247913360596,1.9712102610241298
680,2.729339838027954,1.9713220214014042
681,2.797363042831421,1.9714110809355558
682,2.7187340259552,1.9714734289924916
683,2.7453298568725586,1.971513489783391
684,2.8337457180023193,1.9715341644786135
685,2.7682042121887207,1.9715320684974476
686,2.760561943054199,1.97151538586155
687,2.8843042850494385,1.9714801858513247
688,2.805495500564575,1.9714305820050977
689,2.746039390563965,1.971369665849348
690,2.8055100440979004,1.971294160244026
691,2.7664527893066406,1.9712105823077506
692,2.81531023979187,1.9711152062278487
693,2.805022954940796,1.971010875760994
694,2.7581610679626465,1.9708996751764631
695,2.6375653743743896,1.9707791429135701
696,2.725247383117676,1.9706550628183754
697,2.9001455307006836,1.970524089529752
698,2.7571866512298584,1.9703888385629382
699,2.7264907360076904,1.9702507342039743
700,2.70821213722229,1.9701073859605713
701,2.752317428588867,1.9699639417002068
702,2.8347010612487793,1.9698170063843696
703,2.7118825912475586,1.9696690744594152
704,2.823141098022461,1.9695214203321527
705,2.7829091548919678,1.9693714252590953
706,2.710472822189331,1.969223639917066
707,2.8074491024017334,1.9690751442781618
708,2.7412216663360596,1.9689280243543195
709,2.825690984725952,1.9687831719911653
710,2.7932934761047363,1.9686380753040165
711,2.7630021572113037,1.9684965312537026
712,2.786917209625244,1.968355880395458
713,2.769867181777954,1.9682177955013995
714,2.7066426277160645,1.9680827377310768
715,2.7942497730255127,1.9679484390248434
716,2.818358898162842,1.96781818359481
717,2.834312677383423,1.967689333414186
718,2.815321207046509,1.967563563514465
719,2.806058406829834,1.9674413474557422
720,2.7928900718688965,1.967320720041504
721,2.7005808353424072,1.967204625256531
722,2.886237144470215,1.967090531012634
723,2.779585838317871,1.9669803685880916
724,2.835080146789551,1.9668746646869981
725,2.88268780708313,1.9667719155088492
726,2.8186721801757812,1.9666752709242399
727,2.7171010971069336,1.966582369553383
728,2.8401224613189697,1.9664956248230427
729,2.720154285430908,1.966416050480502
730,2.788912773132324,1.9663415657086467
731,2.660621404647827,1.9662756228792868
732,2.752937078475952,1.9662168669369022
733,2.8374462127685547,1.9661660924505966
734,2.848118782043457,1.9661252164451237
735,2.873718500137329,1.9660935890013125
736,2.7020797729492188,1.9660722989606694
737,2.8464255332946777,1.9660627220941629
738,2.875699043273926,1.9660672572009066
739,2.799224376678467,1.966084074865762
740,2.767726182937622,1.9661154801936058
741,2.804795026779175,1.9661639287742414
742,2.803269147872925,1.966227279989366
743,2.7905051708221436,1.966309343549373
744,2.7434628009796143,1.966407476494964
745,2.749411106109619,1.9665213467293283
746,2.8730390071868896,1.9666534455667235
747,2.6806600093841553,1.9667964650662682
748,2.7508809566497803,1.9669507585827195
749,2.636866807937622,1.9671155363473793
750,2.6432602405548096,1.9672855118953787
751,2.874086856842041,1.9674624460448549
752,2.7999930381774902,1.9676443329312616
753,2.675865411758423,1.9678270599459666
754,2.72641658782959,1.9680107893212637
755,2.7151198387145996,1.9681970660220391
756,2.68227219581604,1.9683810252362477
757,2.7169344425201416,1.9685597531979366
758,2.7440266609191895,1.968735901261291
759,2.721937417984009,1.9689030344247223
760,2.7781245708465576,1.9690614525382282
761,2.752842903137207,1.9692118978815447
762,2.771383047103882,1.9693463590162752
763,2.8236517906188965,1.9694671573104208
764,2.8662197589874268,1.969568215096293
765,2.8151204586029053,1.9696459931201291
766,2.85318922996521,1.9697075987964623
767,2.714888095855713,1.969736458461785
768,2.7172186374664307,1.9697266121927837
769,2.64337420463562,1.9696909832087228
770,2.8092520236968994,1.9696151189097537
771,2.8140981197357178,1.9694945662769257
772,2.7755606174468994,1.9693372616873146
773,2.7949981689453125,1.9691143593291616
774,2.8539962768554688,1.968823504961828
775,2.914827346801758,1.9684812517136718
776,2.7589404582977295,1.9680506176012627
777,2.7767856121063232,1.9675192744475902
778,2.7585768699645996,1.9668990299371998
779,2.7105050086975098,1.9661694253658004
780,2.721348762512207,1.9653218701552646
781,2.7744855880737305,1.9643439683623847
782,2.750068426132202,1.96321635523406
783,2.655367851257324,1.961932284856569
784,2.677191734313965,1.960490413577493
785,2.631120204925537,1.9588855573204214
786,2.707972288131714,1.9570972948644765
787,2.756394147872925,1.9551393692307555
788,2.733912467956543,1.9530007680959642
789,2.755875825881958,1.9506407314444854
790,2.6663434505462646,1.9481043584330329
791,2.808528184890747,1.9453910272074857
792,2.8840017318725586,1.9424499516847724
793,2.88289737701416,1.939326555354922
794,2.704049587249756,1.9360394184941516
795,2.844834327697754,1.9325747585844335
796,2.784313201904297,1.9289613046802805
797,2.757073402404785,1.9252055919508329
798,2.701791286468506,1.9213494226418661
799,2.6951704025268555,1.917435380487461
800,2.7188010215759277,1.9134694787512445
801,2.731553792953491,1.9095239144898448
802,2.7614352703094482,1.9056314575169182
803,2.704897403717041,1.9017934477275573
804,2.7450482845306396,1.898058040212084
805,2.7606313228607178,1.894429208920073
806,2.717566728591919,1.8909247351643612
807,2.7734274864196777,1.887562594130835
808,2.7275800704956055,1.8843394448285011
809,2.709308624267578,1.8812987478955285
810,2.7055320739746094,1.878453448505799
811,2.785311460494995,1.8758047716089443
812,2.8025026321411133,1.873374751884727
813,2.787393093109131,1.8711561403005277
814,2.8404908180236816,1.8691403927284416
815,2.6904284954071045,1.8673280871564044
816,2.752934217453003,1.865714666619759
817,2.707728147506714,1.8642867062080393
818,2.7509005069732666,1.863044166522739
819,2.7814972400665283,1.861984927462804
820,2.6392362117767334,1.8611002932575982
821,2.711146354675293,1.8604029139204274
822,2.7744174003601074,1.8598636697705235
823,2.7364232540130615,1.8594661687035774
824,2.765976905822754,1.859234580134731
825,2.7160677909851074,1.8591378820639521
826,2.755679130554199,1.859161731463801
827,2.7798845767974854,1.8593086107280268
828,2.830132484436035,1.8595543229887024
829,2.798828363418579,1.8598992835924566
830,2.683940887451172,1.8603313385181177
831,2.7522361278533936,1.860834266212209
832,2.799252986907959,1.861400832350693
833,2.761528968811035,1.8620172150252186
834,2.7802176475524902,1.8626844491978976
835,2.7240982055664062,1.8633900018779053
836,2.756962299346924,1.8641250479858071
837,2.818640947341919,1.8648904656335117
838,2.630481243133545,1.865671802487856
839,2.78800892829895,1.8664682566899198
840,2.735325574874878,1.8672799165231766
841,2.8094661235809326,1.8680980748568745
842,2.732447385787964,1.8689188201971318
843,2.764207363128662,1.8697392238680053
844,2.854727029800415,1.8705560956091605
845,2.737623691558838,1.8713618369772747
846,2.7798051834106445,1.8721522939288124
847,2.6797921657562256,1.8729244975874144
848,2.7895026206970215,1.8736758771248767
849,2.7498481273651123,1.8744031599617246
850,2.8405275344848633,1.875101754299841
851,2.719118356704712,1.8757746962536639
852,2.7811830043792725,1.8764149645316515
853,2.705559015274048,1.877022626616501
854,2.7219808101654053,1.877603814717268
855,2.68153977394104,1.8781473828001654
856,2.8075573444366455,1.878658273583292
857,2.758183479309082,1.87913751924339
858,2.7300400733947754,1.8795778344186203
859,2.8643746376037598,1.8799875983736096
860,2.7841267585754395,1.880360641497967
861,2.8257927894592285,1.8806949082086135
862,2.7962112426757812,1.8809955695295923
863,2.8485987186431885,1.881259054517924
864,2.72133469581604,1.8814897141094258
865,2.7344276905059814,1.8816861599492463
866,2.765679121017456,1.8818479766992362
867,2.714829683303833,1.8819789213930207
868,2.8206734657287598,1.8820772913663326
869,2.803049325942993,1.8821467462874728
870,2.831989288330078,1.8821881152060664
871,2.752856492996216,1.8821989340580791
872,2.802055597305298,1.8821740919526173
873,2.824644088745117,1.8821111553546517
874,2.83302640914917,1.8820132317279934
875,2.870392084121704,1.8818741757150057
876,2.7995190620422363,1.881692513476487
877,2.6887292861938477,1.8814670764959738
878,2.7423644065856934,1.8811921826111757
879,2.74592661857605,1.8808683383910654
880,2.6910479068756104,1.8804937623051545
881,2.7201428413391113,1.880064918081503
882,2.7668259143829346,1.8795769549719707
883,2.625662326812744,1.8790313650213284
884,2.732349157333374,1.8784252476808287
885,2.696070671081543,1.877749231161816
886,2.834254741668701,1.8770071519805602
887,2.847626209259033,1.8761893029719712
888,2.885669231414795,1.875290778127255
889,2.7365427017211914,1.8743176115563829
890,2.6983275413513184,1.8732530444023991
891,2.8245856761932373,1.8720963990629609
892,2.8385748863220215,1.8708448952608434
893,2.727335214614868,1.8694826381160188
894,2.7694411277770996,1.868018648650498
895,2.747082471847534,1.8664403170306412
896,2.8342909812927246,1.864729172274777
897,2.875117301940918,1.8628942704224818
898,2.7575433254241943,1.8609280466067921
899,2.8073511123657227,1.8588199055010357
900,2.7190358638763428,1.856566875883009
901,2.745420217514038,1.8541523058054046
902,2.7491021156311035,1.8515670688977222
903,2.75062894821167,1.848816462919187
904,2.7325873374938965,1.8458832268916825
905,2.6769700050354004,1.8427425121855059
906,2.7627203464508057,1.8394050131024022
907,2.7012405395507812,1.8358679880455546
